order_id,order_date,customer_id,customer_age,customer_gender,region,product_category,product_name,quantity,price,discount,total_sales,payment_method,year,month,month_name,quarter,day_of_week,cost,profit,profit_margin,revenue
ORD107732,2023-09-10,CUST06741,18.0,Female,East,Home & Garden,Sofa,1,27050.0,0,27050.0,Net Banking,2023,9,Sep,3,Sunday,13525.0,13525.0,50.0,27050.0
ORD107733,2023-09-10,CUST03851,28.0,Other,Central,Food & Grocery,Organic Tea,1,410.0,5,389.5,UPI,2023,9,Sep,3,Sunday,214.23,175.27,45.0,389.5
ORD107734,2023-09-10,CUST06708,46.0,Male,East,Food & Grocery,Organic Tea,1,370.0,20,296.0,Credit Card,2023,9,Sep,3,Sunday,162.8,133.2,45.0,296.0
ORD107735,2023-09-10,CUST06447,40.0,Male,West,Toys,Board Game,1,1110.0,10,999.0,Debit Card,2023,9,Sep,3,Sunday,519.48,479.52,48.0,999.0
ORD107736,2023-09-10,CUST07104,47.0,Male,South,Clothing,Jeans,1,1800.0,20,1440.0,Credit Card,2023,9,Sep,3,Sunday,648.0,792.0,55.0,1440.0
ORD107737,2023-09-10,CUST06463,37.0,Male,North,Beauty,Hair Serum,1,690.0,15,586.5,UPI,2023,9,Sep,3,Sunday,234.6,351.9,60.0,586.5
ORD107738,2023-09-10,CUST02182,28.0,Male,South,Home & Garden,Lamp,1,2070.0,10,1863.0,Debit Card,2023,9,Sep,3,Sunday,931.5,931.5,50.0,1863.0
ORD107739,2023-09-10,CUST05775,25.0,Other,South,Clothing,Formal Shirt,2,1640.0,0,3280.0,Debit Card,2023,9,Sep,3,Sunday,1476.0,1804.0,55.0,3280.0
ORD107740,2023-09-10,CUST04131,18.0,Female,South,Clothing,Jeans,1,1620.0,20,1296.0,UPI,2023,9,Sep,3,Sunday,583.2,712.8,55.0,1296.0
ORD107741,2023-09-10,CUST07540,41.0,Male,South,Electronics,Laptop,2,80840.0,10,145512.0,Cash,2023,9,Sep,3,Sunday,87307.2,58204.8,40.0,145512.0
ORD107742,2023-09-11,CUST04932,18.0,Female,South,Clothing,Dress,2,2020.0,10,3636.0,Debit Card,2023,9,Sep,3,Monday,1636.2,1999.8,55.0,3636.0
ORD107743,2023-09-11,CUST01479,35.0,Male,Central,Home & Garden,Sofa,5,25470.0,10,114615.0,EMI,2023,9,Sep,3,Monday,57307.5,57307.5,50.0,114615.0
ORD107744,2023-09-11,CUST03794,33.0,Male,East,Food & Grocery,Nuts & Dry Fruits,3,570.0,0,1710.0,UPI,2023,9,Sep,3,Monday,940.5,769.5,45.0,1710.0
ORD107745,2023-09-11,CUST03596,48.0,Female,North,Clothing,Jacket,1,3770.0,0,3770.0,UPI,2023,9,Sep,3,Monday,1696.5,2073.5,55.0,3770.0
ORD107746,2023-09-11,CUST02274,62.0,Male,South,Food & Grocery,Protein Bar,1,180.0,15,153.0,Credit Card,2023,9,Sep,3,Monday,84.15,68.85,45.0,153.0
ORD107747,2023-09-11,CUST07204,30.0,Male,South,Clothing,Sneakers,1,4510.0,20,3608.0,Net Banking,2023,9,Sep,3,Monday,1623.6,1984.4,55.0,3608.0
ORD107748,2023-09-12,CUST05753,41.0,Male,North,Electronics,Smartwatch,1,11610.0,0,11610.0,UPI,2023,9,Sep,3,Tuesday,6966.0,4644.0,40.0,11610.0
ORD107749,2023-09-12,CUST01985,34.0,Female,West,Sports,Running Shoes,1,4490.0,25,3367.5,Credit Card,2023,9,Sep,3,Tuesday,1616.4,1751.1,52.0,3367.5
ORD107750,2023-09-12,CUST01401,24.0,Female,West,Books,Science Textbook,1,950.0,0,950.0,Credit Card,2023,9,Sep,3,Tuesday,332.5,617.5,65.0,950.0
ORD107751,2023-09-12,CUST02953,49.0,Male,West,Electronics,Tablet,2,33350.0,10,60030.0,Cash,2023,9,Sep,3,Tuesday,36018.0,24012.0,40.0,60030.0
ORD107752,2023-09-12,CUST01309,39.0,Female,Central,Clothing,T-Shirt,2,890.0,0,1780.0,Credit Card,2023,9,Sep,3,Tuesday,801.0,979.0,55.0,1780.0
ORD107753,2023-09-12,CUST02401,42.0,Female,Central,Home & Garden,Kitchen Set,1,7120.0,20,5696.0,Debit Card,2023,9,Sep,3,Tuesday,2848.0,2848.0,50.0,5696.0
ORD107754,2023-09-12,CUST02310,45.0,Female,East,Clothing,Dress,1,2150.0,0,2150.0,Debit Card,2023,9,Sep,3,Tuesday,967.5,1182.5,55.0,2150.0
ORD107755,2023-09-12,CUST06710,45.0,Male,East,Beauty,Perfume,1,2350.0,0,2350.0,Credit Card,2023,9,Sep,3,Tuesday,940.0,1410.0,60.0,2350.0
ORD107756,2023-09-12,CUST04411,33.0,Female,West,Sports,Tennis Racket,1,3450.0,15,2932.5,Net Banking,2023,9,Sep,3,Tuesday,1407.6,1524.9,52.0,2932.5
ORD107757,2023-09-12,CUST03907,47.0,Female,Central,Electronics,Tablet,1,32060.0,10,28854.0,UPI,2023,9,Sep,3,Tuesday,17312.4,11541.6,40.0,28854.0
ORD107758,2023-09-12,CUST04651,33.0,Male,North,Toys,Puzzle,1,550.0,5,522.5,UPI,2023,9,Sep,3,Tuesday,271.7,250.8,48.0,522.5
ORD107759,2023-09-12,CUST04015,20.0,Female,South,Clothing,T-Shirt,1,740.0,15,629.0,Net Banking,2023,9,Sep,3,Tuesday,283.05,345.95,55.0,629.0
ORD107760,2023-09-12,CUST06049,40.0,Female,West,Beauty,Lipstick,2,570.0,10,1026.0,Cash,2023,9,Sep,3,Tuesday,410.4,615.6,60.0,1026.0
ORD107761,2023-09-12,CUST05991,51.0,Unknown,South,Beauty,Face Cream,1,750.0,0,750.0,Credit Card,2023,9,Sep,3,Tuesday,300.0,450.0,60.0,750.0
ORD107762,2023-09-12,CUST02233,26.0,Female,West,Food & Grocery,Energy Drink,1,140.0,15,119.0,UPI,2023,9,Sep,3,Tuesday,65.45,53.55,45.0,119.0
ORD107763,2023-09-12,CUST06718,18.0,Female,West,Home & Garden,Sofa,1,28010.0,0,28010.0,Credit Card,2023,9,Sep,3,Tuesday,14005.0,14005.0,50.0,28010.0
ORD107764,2023-09-12,CUST01061,36.0,Female,West,Books,Science Textbook,1,870.0,15,739.5,UPI,2023,9,Sep,3,Tuesday,258.82,480.68,65.0,739.5
ORD107765,2023-09-12,CUST04150,22.0,Female,North,Clothing,Formal Shirt,1,1600.0,15,1360.0,Credit Card,2023,9,Sep,3,Tuesday,612.0,748.0,55.0,1360.0
ORD107766,2023-09-13,CUST05358,28.0,Female,Central,Books,Science Textbook,2,780.0,0,1560.0,Credit Card,2023,9,Sep,3,Wednesday,546.0,1014.0,65.0,1560.0
ORD107767,2023-09-13,CUST01879,36.0,Female,South,Home & Garden,Plant Pot,1,880.0,0,880.0,Credit Card,2023,9,Sep,3,Wednesday,440.0,440.0,50.0,880.0
ORD107768,2023-09-13,CUST02182,18.0,Male,Central,Home & Garden,Plant Pot,1,840.0,15,714.0,UPI,2023,9,Sep,3,Wednesday,357.0,357.0,50.0,714.0
ORD107769,2023-09-13,CUST05350,29.0,Female,South,Toys,LEGO Set,2,3830.0,5,7277.0,UPI,2023,9,Sep,3,Wednesday,3784.04,3492.96,48.0,7277.0
ORD107770,2023-09-13,CUST01863,30.0,Other,North,Electronics,Smartwatch,1,10720.0,0,10720.0,Cash,2023,9,Sep,3,Wednesday,6432.0,4288.0,40.0,10720.0
ORD107771,2023-09-13,CUST05135,57.0,Female,South,Toys,Board Game,1,1340.0,0,1340.0,Credit Card,2023,9,Sep,3,Wednesday,696.8,643.2,48.0,1340.0
ORD107772,2023-09-13,CUST06709,33.0,Male,West,Toys,Action Figure,1,880.0,15,748.0,UPI,2023,9,Sep,3,Wednesday,388.96,359.04,48.0,748.0
ORD107773,2023-09-13,CUST03386,60.0,Male,South,Sports,Yoga Mat,1,1030.0,0,1030.0,Credit Card,2023,9,Sep,3,Wednesday,494.4,535.6,52.0,1030.0
ORD107774,2023-09-13,CUST04047,49.0,Female,East,Home & Garden,Plant Pot,2,720.0,5,1368.0,UPI,2023,9,Sep,3,Wednesday,684.0,684.0,50.0,1368.0
ORD107775,2023-09-13,CUST07223,40.0,Male,West,Clothing,Jeans,2,2060.0,20,3296.0,Debit Card,2023,9,Sep,3,Wednesday,1483.2,1812.8,55.0,3296.0
ORD107776,2023-09-13,CUST01192,39.0,Male,South,Food & Grocery,Protein Bar,4,190.0,0,760.0,Credit Card,2023,9,Sep,3,Wednesday,418.0,342.0,45.0,760.0
ORD107777,2023-09-13,CUST01024,38.0,Female,West,Electronics,Smartwatch,2,13540.0,0,27080.0,Credit Card,2023,9,Sep,3,Wednesday,16248.0,10832.0,40.0,27080.0
ORD107778,2023-09-14,CUST06767,36.0,Male,North,Sports,Cycling Gear,1,7370.0,10,6633.0,Net Banking,2023,9,Sep,3,Thursday,3183.84,3449.16,52.0,6633.0
ORD107779,2023-09-14,CUST04366,18.0,Female,East,Beauty,Face Cream,1,900.0,10,810.0,Debit Card,2023,9,Sep,3,Thursday,324.0,486.0,60.0,810.0
ORD107780,2023-09-14,CUST05871,39.0,Male,West,Food & Grocery,Olive Oil,2,480.0,10,864.0,Debit Card,2023,9,Sep,3,Thursday,475.2,388.8,45.0,864.0
ORD107781,2023-09-14,CUST01652,36.0,Female,North,Beauty,Perfume,1,2260.0,0,2260.0,Debit Card,2023,9,Sep,3,Thursday,904.0,1356.0,60.0,2260.0
ORD107782,2023-09-14,CUST06826,37.0,Male,South,Books,Fiction Novel,1,360.0,5,342.0,Credit Card,2023,9,Sep,3,Thursday,119.7,222.3,65.0,342.0
ORD107783,2023-09-14,CUST02217,55.0,Male,North,Electronics,Camera,2,39950.0,0,79900.0,Cash,2023,9,Sep,3,Thursday,47940.0,31960.0,40.0,79900.0
ORD107784,2023-09-14,CUST03924,32.0,Male,West,Clothing,Jeans,2,1570.0,0,3140.0,Credit Card,2023,9,Sep,3,Thursday,1413.0,1727.0,55.0,3140.0
ORD107785,2023-09-14,CUST01923,22.0,Female,East,Electronics,Tablet,2,26670.0,15,45339.0,Debit Card,2023,9,Sep,3,Thursday,27203.4,18135.6,40.0,45339.0
ORD107786,2023-09-14,CUST07659,28.0,Female,East,Toys,Remote Car,1,1650.0,5,1567.5,Debit Card,2023,9,Sep,3,Thursday,815.1,752.4,48.0,1567.5
ORD107787,2023-09-14,CUST06398,45.0,Male,East,Beauty,Perfume,1,2130.0,20,1704.0,UPI,2023,9,Sep,3,Thursday,681.6,1022.4,60.0,1704.0
ORD107788,2023-09-14,CUST02313,38.0,Female,East,Beauty,Sunscreen,1,370.0,0,370.0,UPI,2023,9,Sep,3,Thursday,148.0,222.0,60.0,370.0
ORD107789,2023-09-14,CUST02974,35.0,Female,North,Books,Biography,2,490.0,5,931.0,UPI,2023,9,Sep,3,Thursday,325.85,605.15,65.0,931.0
ORD107790,2023-09-14,CUST04910,18.0,Male,West,Sports,Running Shoes,1,4760.0,15,4046.0,Debit Card,2023,9,Sep,3,Thursday,1942.08,2103.92,52.0,4046.0
ORD107791,2023-09-14,CUST03653,49.0,Male,Central,Electronics,Headphones,1,5550.0,0,5550.0,Credit Card,2023,9,Sep,3,Thursday,3330.0,2220.0,40.0,5550.0
ORD107792,2023-09-15,CUST03376,34.0,Male,Central,Clothing,Dress,2,2140.0,0,4280.0,UPI,2023,9,Sep,3,Friday,1926.0,2354.0,55.0,4280.0
ORD107793,2023-09-15,CUST02298,39.0,Male,West,Electronics,Smartwatch,1,11080.0,0,11080.0,Net Banking,2023,9,Sep,3,Friday,6648.0,4432.0,40.0,11080.0
ORD107794,2023-09-15,CUST06768,33.0,Male,South,Beauty,Face Cream,5,800.0,20,3200.0,Debit Card,2023,9,Sep,3,Friday,1280.0,1920.0,60.0,3200.0
ORD107795,2023-09-15,CUST02558,18.0,Male,East,Electronics,Camera,2,37350.0,0,74700.0,Cash,2023,9,Sep,3,Friday,44820.0,29880.0,40.0,74700.0
ORD107796,2023-09-15,CUST06834,39.0,Male,North,Beauty,Perfume,3,2210.0,30,4641.0,UPI,2023,9,Sep,3,Friday,1856.4,2784.6,60.0,4641.0
ORD107797,2023-09-15,CUST05620,20.0,Female,South,Beauty,Lipstick,2,630.0,5,1197.0,Cash,2023,9,Sep,3,Friday,478.8,718.2,60.0,1197.0
ORD107798,2023-09-15,CUST02500,39.0,Female,West,Home & Garden,Plant Pot,1,870.0,30,609.0,Debit Card,2023,9,Sep,3,Friday,304.5,304.5,50.0,609.0
ORD107799,2023-09-15,CUST04998,28.0,Male,Central,Electronics,Smartphone,1,44290.0,0,44290.0,Credit Card,2023,9,Sep,3,Friday,26574.0,17716.0,40.0,44290.0
ORD107800,2023-09-15,CUST04399,32.0,Male,North,Clothing,Jacket,2,3130.0,10,5634.0,Credit Card,2023,9,Sep,3,Friday,2535.3,3098.7,55.0,5634.0
ORD107801,2023-09-15,CUST05461,43.0,Female,North,Clothing,Sneakers,1,3820.0,10,3438.0,Credit Card,2023,9,Sep,3,Friday,1547.1,1890.9,55.0,3438.0
ORD107802,2023-09-15,CUST06906,19.0,Female,North,Beauty,Face Cream,1,800.0,10,720.0,Cash,2023,9,Sep,3,Friday,288.0,432.0,60.0,720.0
ORD107803,2023-09-15,CUST06124,70.0,Male,North,Electronics,Camera,1,42600.0,10,38340.0,UPI,2023,9,Sep,3,Friday,23004.0,15336.0,40.0,38340.0
ORD107804,2023-09-15,CUST06103,24.0,Female,West,Toys,Action Figure,1,820.0,10,738.0,Credit Card,2023,9,Sep,3,Friday,383.76,354.24,48.0,738.0
ORD107805,2023-09-16,CUST05570,43.0,Female,West,Beauty,Lipstick,3,580.0,0,1740.0,Debit Card,2023,9,Sep,3,Saturday,696.0,1044.0,60.0,1740.0
ORD107806,2023-09-16,CUST06542,45.0,Other,Central,Electronics,Tablet,1,32300.0,10,29070.0,UPI,2023,9,Sep,3,Saturday,17442.0,11628.0,40.0,29070.0
ORD107807,2023-09-16,CUST04447,53.0,Male,South,Beauty,Perfume,1,2760.0,10,2484.0,Cash,2023,9,Sep,3,Saturday,993.6,1490.4,60.0,2484.0
ORD107808,2023-09-16,CUST02933,26.0,Male,West,Books,Fiction Novel,1,380.0,5,361.0,UPI,2023,9,Sep,3,Saturday,126.35,234.65,65.0,361.0
ORD107809,2023-09-16,CUST06269,26.0,Female,South,Beauty,Sunscreen,1,350.0,10,315.0,Debit Card,2023,9,Sep,3,Saturday,126.0,189.0,60.0,315.0
ORD107810,2023-09-16,CUST04477,48.0,Female,North,Electronics,Headphones,1,5520.0,5,5244.0,Credit Card,2023,9,Sep,3,Saturday,3146.4,2097.6,40.0,5244.0
ORD107811,2023-09-16,CUST07916,41.0,Female,West,Electronics,Tablet,5,32930.0,15,139952.5,UPI,2023,9,Sep,3,Saturday,83971.5,55981.0,40.0,139952.5
ORD107812,2023-09-16,CUST05541,41.0,Female,East,Clothing,Sneakers,1,4360.0,0,4360.0,Debit Card,2023,9,Sep,3,Saturday,1962.0,2398.0,55.0,4360.0
ORD107813,2023-09-16,CUST02459,51.0,Male,West,Clothing,Dress,1,2110.0,0,2110.0,Credit Card,2023,9,Sep,3,Saturday,949.5,1160.5,55.0,2110.0
ORD107814,2023-09-16,CUST04919,36.0,Male,North,Beauty,Perfume,1,2510.0,10,2259.0,Net Banking,2023,9,Sep,3,Saturday,903.6,1355.4,60.0,2259.0
ORD107815,2023-09-16,CUST05889,37.0,Female,East,Beauty,Hair Serum,4,740.0,30,2072.0,Cash,2023,9,Sep,3,Saturday,828.8,1243.2,60.0,2072.0
ORD107816,2023-09-16,CUST07260,50.0,Male,South,Food & Grocery,Nuts & Dry Fruits,1,590.0,5,560.5,UPI,2023,9,Sep,3,Saturday,308.28,252.22,45.0,560.5
ORD107817,2023-09-16,CUST04511,37.0,Male,South,Electronics,Camera,1,37540.0,0,37540.0,Credit Card,2023,9,Sep,3,Saturday,22524.0,15016.0,40.0,37540.0
ORD107818,2023-09-16,CUST05491,22.0,Male,East,Electronics,Laptop,2,63840.0,0,127680.0,Debit Card,2023,9,Sep,3,Saturday,76608.0,51072.0,40.0,127680.0
ORD107819,2023-09-16,CUST05047,24.0,Female,North,Beauty,Sunscreen,1,440.0,5,418.0,Credit Card,2023,9,Sep,3,Saturday,167.2,250.8,60.0,418.0
ORD107820,2023-09-16,CUST02840,31.0,Female,Central,Clothing,Formal Shirt,1,1310.0,20,1048.0,Net Banking,2023,9,Sep,3,Saturday,471.6,576.4,55.0,1048.0
ORD107821,2023-09-17,CUST05071,39.0,Male,North,Clothing,Formal Shirt,1,1620.0,0,1620.0,UPI,2023,9,Sep,3,Sunday,729.0,891.0,55.0,1620.0
ORD107822,2023-09-17,CUST02675,46.0,Male,East,Sports,Yoga Mat,1,1210.0,20,968.0,Debit Card,2023,9,Sep,3,Sunday,464.64,503.36,52.0,968.0
ORD107823,2023-09-17,CUST07532,63.0,Female,East,Electronics,Smartwatch,4,10820.0,25,32460.0,UPI,2023,9,Sep,3,Sunday,19476.0,12984.0,40.0,32460.0
ORD107824,2023-09-17,CUST05707,32.0,Male,West,Books,Cookbook,1,450.0,10,405.0,Net Banking,2023,9,Sep,3,Sunday,141.75,263.25,65.0,405.0
ORD107825,2023-09-17,CUST02627,18.0,Female,South,Clothing,Jeans,2,1790.0,0,3580.0,UPI,2023,9,Sep,3,Sunday,1611.0,1969.0,55.0,3580.0
ORD107826,2023-09-17,CUST04707,34.0,Male,Central,Books,Science Textbook,1,790.0,10,711.0,Net Banking,2023,9,Sep,3,Sunday,248.85,462.15,65.0,711.0
ORD107827,2023-09-17,CUST07902,32.0,Male,South,Toys,Board Game,1,1080.0,15,918.0,Net Banking,2023,9,Sep,3,Sunday,477.36,440.64,48.0,918.0
ORD107828,2023-09-17,CUST01434,34.0,Male,East,Electronics,Laptop,1,78200.0,5,74290.0,Debit Card,2023,9,Sep,3,Sunday,44574.0,29716.0,40.0,74290.0
ORD107829,2023-09-17,CUST02259,42.0,Female,North,Food & Grocery,Olive Oil,1,470.0,20,376.0,UPI,2023,9,Sep,3,Sunday,206.8,169.2,45.0,376.0
ORD107830,2023-09-17,CUST04587,64.0,Female,East,Sports,Yoga Mat,2,1160.0,0,2320.0,UPI,2023,9,Sep,3,Sunday,1113.6,1206.4,52.0,2320.0
ORD107831,2023-09-17,CUST07502,42.0,Female,North,Food & Grocery,Olive Oil,1,550.0,0,550.0,Credit Card,2023,9,Sep,3,Sunday,302.5,247.5,45.0,550.0
ORD107832,2023-09-17,CUST04942,36.0,Female,North,Clothing,Jacket,1,3240.0,30,2268.0,Credit Card,2023,9,Sep,3,Sunday,1020.6,1247.4,55.0,2268.0
ORD107833,2023-09-17,CUST01978,47.0,Female,East,Books,Science Textbook,2,870.0,10,1566.0,Credit Card,2023,9,Sep,3,Sunday,548.1,1017.9,65.0,1566.0
ORD107834,2023-09-18,CUST05888,18.0,Male,West,Home & Garden,Kitchen Set,1,7790.0,10,7011.0,UPI,2023,9,Sep,3,Monday,3505.5,3505.5,50.0,7011.0
ORD107835,2023-09-18,CUST06858,37.0,Female,North,Beauty,Lipstick,1,670.0,0,670.0,Net Banking,2023,9,Sep,3,Monday,268.0,402.0,60.0,670.0
ORD107836,2023-09-18,CUST03711,18.0,Male,North,Books,Science Textbook,2,930.0,20,1488.0,UPI,2023,9,Sep,3,Monday,520.8,967.2,65.0,1488.0
ORD107837,2023-09-18,CUST02207,51.0,Female,North,Home & Garden,Sofa,2,27750.0,5,52725.0,Debit Card,2023,9,Sep,3,Monday,26362.5,26362.5,50.0,52725.0
ORD107838,2023-09-18,CUST05370,18.0,Male,North,Food & Grocery,Energy Drink,1,140.0,15,119.0,UPI,2023,9,Sep,3,Monday,65.45,53.55,45.0,119.0
ORD107839,2023-09-18,CUST02618,46.0,Male,South,Clothing,Jeans,2,1680.0,15,2856.0,Debit Card,2023,9,Sep,3,Monday,1285.2,1570.8,55.0,2856.0
ORD107840,2023-09-18,CUST01607,44.0,Female,Central,Clothing,Sneakers,1,3980.0,0,3980.0,Credit Card,2023,9,Sep,3,Monday,1791.0,2189.0,55.0,3980.0
ORD107841,2023-09-18,CUST04276,52.0,Female,East,Books,Fiction Novel,1,320.0,10,288.0,Cash,2023,9,Sep,3,Monday,100.8,187.2,65.0,288.0
ORD107842,2023-09-18,CUST03093,23.0,Male,Central,Books,Self-Help Book,1,420.0,5,399.0,Credit Card,2023,9,Sep,3,Monday,139.65,259.35,65.0,399.0
ORD107843,2023-09-18,CUST02681,34.0,Male,South,Home & Garden,Plant Pot,1,830.0,0,830.0,UPI,2023,9,Sep,3,Monday,415.0,415.0,50.0,830.0
ORD107844,2023-09-18,CUST02212,46.0,Female,Central,Home & Garden,Kitchen Set,1,7960.0,0,7960.0,UPI,2023,9,Sep,3,Monday,3980.0,3980.0,50.0,7960.0
ORD107845,2023-09-18,CUST05678,39.0,Male,West,Food & Grocery,Organic Tea,1,370.0,0,370.0,UPI,2023,9,Sep,3,Monday,203.5,166.5,45.0,370.0
ORD107846,2023-09-18,CUST04116,40.0,Female,West,Beauty,Lipstick,2,660.0,15,1122.0,Credit Card,2023,9,Sep,3,Monday,448.8,673.2,60.0,1122.0
ORD107847,2023-09-18,CUST07871,43.0,Female,East,Electronics,Camera,2,39280.0,15,66776.0,Credit Card,2023,9,Sep,3,Monday,40065.6,26710.4,40.0,66776.0
ORD107848,2023-09-18,CUST07776,31.0,Male,North,Clothing,Jacket,2,3290.0,5,6251.0,Credit Card,2023,9,Sep,3,Monday,2812.95,3438.05,55.0,6251.0
ORD107849,2023-09-18,CUST01429,23.0,Male,Central,Food & Grocery,Olive Oil,1,480.0,10,432.0,UPI,2023,9,Sep,3,Monday,237.6,194.4,45.0,432.0
ORD107850,2023-09-18,CUST04088,25.0,Male,West,Beauty,Face Cream,1,870.0,0,870.0,Credit Card,2023,9,Sep,3,Monday,348.0,522.0,60.0,870.0
ORD107851,2023-09-19,CUST03376,33.0,Female,West,Food & Grocery,Protein Bar,1,190.0,15,161.5,Net Banking,2023,9,Sep,3,Tuesday,88.83,72.67,45.0,161.5
ORD107852,2023-09-19,CUST04873,26.0,Female,Central,Clothing,Formal Shirt,2,1450.0,10,2610.0,Credit Card,2023,9,Sep,3,Tuesday,1174.5,1435.5,55.0,2610.0
ORD107853,2023-09-19,CUST06169,31.0,Female,South,Beauty,Sunscreen,1,450.0,20,360.0,Debit Card,2023,9,Sep,3,Tuesday,144.0,216.0,60.0,360.0
ORD107854,2023-09-19,CUST06494,34.0,Male,Central,Beauty,Perfume,2,2170.0,15,3689.0,Credit Card,2023,9,Sep,3,Tuesday,1475.6,2213.4,60.0,3689.0
ORD107855,2023-09-19,CUST01650,53.0,Female,East,Clothing,T-Shirt,2,740.0,0,1480.0,UPI,2023,9,Sep,3,Tuesday,666.0,814.0,55.0,1480.0
ORD107856,2023-09-19,CUST06975,21.0,Female,West,Sports,Running Shoes,1,4860.0,15,4131.0,UPI,2023,9,Sep,3,Tuesday,1982.88,2148.12,52.0,4131.0
ORD107857,2023-09-19,CUST03729,25.0,Male,Central,Books,Cookbook,1,510.0,0,510.0,Credit Card,2023,9,Sep,3,Tuesday,178.5,331.5,65.0,510.0
ORD107858,2023-09-19,CUST05701,34.0,Male,Central,Home & Garden,Kitchen Set,2,7420.0,15,12614.0,Debit Card,2023,9,Sep,3,Tuesday,6307.0,6307.0,50.0,12614.0
ORD107859,2023-09-19,CUST06116,22.0,Female,South,Toys,Action Figure,1,710.0,30,497.0,Credit Card,2023,9,Sep,3,Tuesday,258.44,238.56,48.0,497.0
ORD107860,2023-09-19,CUST06034,18.0,Male,West,Toys,LEGO Set,2,3680.0,5,6992.0,UPI,2023,9,Sep,3,Tuesday,3635.84,3356.16,48.0,6992.0
ORD107861,2023-09-19,CUST07178,27.0,Male,West,Toys,LEGO Set,1,3880.0,0,3880.0,UPI,2023,9,Sep,3,Tuesday,2017.6,1862.4,48.0,3880.0
ORD107862,2023-09-19,CUST01058,31.0,Female,East,Toys,Remote Car,2,1720.0,0,3440.0,Credit Card,2023,9,Sep,3,Tuesday,1788.8,1651.2,48.0,3440.0
ORD107863,2023-09-19,CUST04070,37.0,Male,North,Home & Garden,Bedsheet,1,1370.0,0,1370.0,Credit Card,2023,9,Sep,3,Tuesday,685.0,685.0,50.0,1370.0
ORD107864,2023-09-19,CUST03699,23.0,Female,South,Home & Garden,Kitchen Set,2,8470.0,10,15246.0,UPI,2023,9,Sep,3,Tuesday,7623.0,7623.0,50.0,15246.0
ORD107865,2023-09-19,CUST01523,55.0,Female,West,Toys,Action Figure,5,890.0,15,3782.5,UPI,2023,9,Sep,3,Tuesday,1966.9,1815.6,48.0,3782.5
ORD107866,2023-09-20,CUST01539,44.0,Female,East,Home & Garden,Curtains,2,3310.0,20,5296.0,UPI,2023,9,Sep,3,Wednesday,2648.0,2648.0,50.0,5296.0
ORD107867,2023-09-20,CUST03780,21.0,Female,West,Clothing,Sneakers,1,3950.0,10,3555.0,Credit Card,2023,9,Sep,3,Wednesday,1599.75,1955.25,55.0,3555.0
ORD107868,2023-09-20,CUST04757,27.0,Female,Central,Sports,Cycling Gear,1,7240.0,0,7240.0,UPI,2023,9,Sep,3,Wednesday,3475.2,3764.8,52.0,7240.0
ORD107869,2023-09-20,CUST03924,26.0,Male,South,Electronics,Smartphone,1,51350.0,30,35945.0,UPI,2023,9,Sep,3,Wednesday,21567.0,14378.0,40.0,35945.0
ORD107870,2023-09-20,CUST04879,22.0,Female,West,Beauty,Hair Serum,1,600.0,15,510.0,Credit Card,2023,9,Sep,3,Wednesday,204.0,306.0,60.0,510.0
ORD107871,2023-09-20,CUST01866,48.0,Female,North,Clothing,Jacket,1,3010.0,5,2859.5,Credit Card,2023,9,Sep,3,Wednesday,1286.78,1572.72,55.0,2859.5
ORD107872,2023-09-20,CUST03844,22.0,Male,West,Clothing,Jacket,2,3060.0,15,5202.0,UPI,2023,9,Sep,3,Wednesday,2340.9,2861.1,55.0,5202.0
ORD107873,2023-09-20,CUST03423,36.0,Other,North,Food & Grocery,Nuts & Dry Fruits,3,570.0,10,1539.0,Credit Card,2023,9,Sep,3,Wednesday,846.45,692.55,45.0,1539.0
ORD107874,2023-09-20,CUST06247,28.0,Male,South,Beauty,Lipstick,1,540.0,10,486.0,UPI,2023,9,Sep,3,Wednesday,194.4,291.6,60.0,486.0
ORD107875,2023-09-20,CUST05037,32.0,Male,East,Beauty,Lipstick,1,630.0,30,441.0,UPI,2023,9,Sep,3,Wednesday,176.4,264.6,60.0,441.0
ORD107876,2023-09-21,CUST03861,47.0,Male,West,Books,Self-Help Book,5,380.0,15,1615.0,UPI,2023,9,Sep,3,Thursday,565.25,1049.75,65.0,1615.0
ORD107877,2023-09-21,CUST04291,38.0,Female,North,Toys,LEGO Set,1,3420.0,0,3420.0,UPI,2023,9,Sep,3,Thursday,1778.4,1641.6,48.0,3420.0
ORD107878,2023-09-21,CUST07336,39.0,Male,West,Beauty,Face Cream,2,900.0,0,1800.0,Net Banking,2023,9,Sep,3,Thursday,720.0,1080.0,60.0,1800.0
ORD107879,2023-09-21,CUST03844,38.0,Female,East,Sports,Cycling Gear,1,7730.0,0,7730.0,Credit Card,2023,9,Sep,3,Thursday,3710.4,4019.6,52.0,7730.0
ORD107880,2023-09-21,CUST04123,40.0,Female,East,Food & Grocery,Protein Bar,3,220.0,5,627.0,UPI,2023,9,Sep,3,Thursday,344.85,282.15,45.0,627.0
ORD107881,2023-09-21,CUST04623,22.0,Male,East,Electronics,Smartphone,1,48630.0,5,46198.5,UPI,2023,9,Sep,3,Thursday,27719.1,18479.4,40.0,46198.5
ORD107882,2023-09-21,CUST03565,34.0,Male,South,Food & Grocery,Nuts & Dry Fruits,1,590.0,5,560.5,UPI,2023,9,Sep,3,Thursday,308.28,252.22,45.0,560.5
